Repo,commit_message,time,churn,insertions,deletions,files_changed
csc216-001-P1-058,b'Added updated Javadoc files',1476134352,77,0,14089,77
csc216-001-P1-058,b'Attempted to fix exec file error',1475885956,3,1,25,3
csc216-001-P1-058,b'Added test/ directory',1475885683,2,0,12,2
csc216-001-P1-058,b'Fixed getColumn / getCol discrepancy',1475885454,1,1,1,1
csc216-001-P1-058,b'Changed Folder Name?',1475885170,176,14359,14359,176
csc216-001-P1-058,b'Changed file name?',1475884786,1,1,1,1
csc216-001-P1-058,b'Second skeleton commit\n\nAll classes should be skeletoned out;\nJavadoc should be generated',1475884405,81,39,13458,81
csc216-001-P1-058,b'First code commit\n\nSome basic functionality added in actor package. Actor package\ncommented as was Location class. Simulator GUI does not compile.\nSimulation package created but not implemented.\n',1475816907,12,0,905,12
csc216-001-P1-058,b'Added design proposals and black box proposals\n\nmeaningful commit is meaningful',1474665055,6,0,35,6
csc216-001-P1-058,b'Initial commit',1470765579,0,0,0,0
csc216-001-P1-059,b'The black box tests and the UML Design',1474670709,2,0,0,2
csc216-001-P1-059,b'Initial commit',1470765584,0,0,0,0
csc216-001-P1-060,b'Added some implementation to Animal',1476496292,1,38,42,1
csc216-001-P1-060,b'Completed implementation and javadoc of Configs',1476491731,1,39,46,1
csc216-001-P1-060,b'Completed implementation and javadoc of Location and PaintedLocation',1476488635,2,10,73,2
csc216-001-P1-060,b'Continued implementing methods and adding javadoc',1476482300,6,67,381,6
csc216-001-P1-060,b'Created all classes and interfaces added some fields and method\nimplementation',1476477406,13,21,393,13
csc216-001-P1-060,b'Created source packages and began working on class skeletons',1475551991,2,0,318,2
csc216-001-P1-060,b'Completed Black Box Test plan for EcosystemSimulationGUI',1474759763,1,0,0,1
csc216-001-P1-060,b'Added design rationale file with UML diagram',1474678645,5,0,35,5
csc216-001-P1-060,b'Initial commit',1470765589,0,0,0,0
csc216-001-P1-061,b'Generated Javadoc',1476498185,20,0,2738,20
csc216-001-P1-061,b'Ran BBTP',1476498103,3,8,28,3
csc216-001-P1-061,b'Fixed an issue with Animal',1476497447,2,4,7,2
csc216-001-P1-061,b'Fixed another issue with AutomataSimulator',1476480751,1,0,4,1
csc216-001-P1-061,b'Fixed another issue with AutomataSimulator',1476480572,1,0,8,1
csc216-001-P1-061,"bFixed issues with AutomataSimulator's constructor""""""""Fixed issues with AutomataSimulator's constructor""""Fixed issues with AutomataSimulator's constructor""",1476480241,1,5,15,1
csc216-001-P1-061,b'Fixed an issue with the age of PurePrey',1476479636,1,1,1,1
csc216-001-P1-061,b'Fixed issues with Breed and Eat in Animal and its subclasses',1476479447,4,11,7,4
csc216-001-P1-061,b'Fixed issues with breed in Animal',1476478342,4,3,6,4
csc216-001-P1-061,b'Fixed issues with AutomataSimulator',1476477954,2,2,22,2
csc216-001-P1-061,b'Completed test classes for all concrete classes',1476475371,19,122,589,19
csc216-001-P1-061,b'Finished AutomataSimulator and Ecosystem',1476302566,5,29,217,5
csc216-001-P1-061,b'Completed Configs and the Animal Class Hierarchy',1476229982,5,22,109,5
csc216-001-P1-061,b'Added Javadoc to test class code',1475878855,11,0,88,11
csc216-001-P1-061,b'Created test classes for each class',1475878159,12,0,155,12
csc216-001-P1-061,b'Fixed an issue with Javadoc and added a test folder',1475784316,2,1,2,2
csc216-001-P1-061,b'Fixed an issue with PaintedLocation ',1475783884,1,1,2,1
csc216-001-P1-061,b'Created skeleton and added Javadoc to Project 1',1475780390,12,0,1158,12
csc216-001-P1-061,b'Added the BBTP',1474678587,2,0,8,2
csc216-001-P1-061,b'Added Design Proposal for Project 1 Part 1',1474677696,4,0,24,4
csc216-001-P1-061,b'Initial commit',1470765594,0,0,0,0
csc216-001-P1-062,b'should be final submit ',1476608809,1,1,0,1
csc216-001-P1-062,b'added jovadoc',1476608248,24,2,3071,24
csc216-001-P1-062,b'i think last thing before i give up',1476607989,1,2,3,1
csc216-001-P1-062,b'im so done updated prey',1476607728,1,0,2,1
csc216-001-P1-062,b'prey',1476607240,1,1,2,1
csc216-001-P1-062,b'asdf',1476607002,1,1,1,1
csc216-001-P1-062,b'?',1476606872,2,4,2,2
csc216-001-P1-062,b'same as last',1476606613,1,1,1,1
csc216-001-P1-062,b'removed breed in prey because it was there for some reason',1476606201,1,4,1,1
csc216-001-P1-062,b'fixed',1476605939,1,3,1,1
csc216-001-P1-062,b'updated age',1476605759,1,1,3,1
csc216-001-P1-062,b'fixed regression',1476604658,1,2,2,1
csc216-001-P1-062,b'update pureprey',1476604512,1,3,2,1
csc216-001-P1-062,b'i dont even know',1476602204,2,2,2,2
csc216-001-P1-062,b'when i run it it looks like the provided pictures in piazza',1476596835,2,3,3,2
csc216-001-P1-062,b'changed random',1476596558,2,1,11,2
csc216-001-P1-062,b'fixed predator prey',1476587940,1,1,1,1
csc216-001-P1-062,b'changed things',1476587801,3,10,8,3
csc216-001-P1-062,b'updated',1476586630,3,37,10,3
csc216-001-P1-062,b'?',1476582982,1,1,1,1
csc216-001-P1-062,b'changed add',1476582351,1,2,3,1
csc216-001-P1-062,b'oops',1476582105,1,2,2,1
csc216-001-P1-062,b'fixed regression',1476581784,1,1,1,1
csc216-001-P1-062,b'test',1476565929,1,3,4,1
csc216-001-P1-062,b'i dont even know anymore',1476561960,2,5,5,2
csc216-001-P1-062,b'just fixing stuff thats not going to help',1476560588,1,8,8,1
csc216-001-P1-062,b'this',1476560373,3,5,1,3
csc216-001-P1-062,b'if this is it i may be the stupidest person ever',1476559343,1,1,6,1
csc216-001-P1-062,b'added check',1476559128,1,0,3,1
csc216-001-P1-062,b'fixed regression',1476558532,1,3,3,1
csc216-001-P1-062,b'updated checks',1476558393,2,4,6,2
csc216-001-P1-062,b'checking something',1476557950,2,1,2,2
csc216-001-P1-062,b'why am i so bad at this',1476554129,1,12,2,1
csc216-001-P1-062,b'i just want to know what is failing on jenkins why wont it tell me',1476553550,5,50,125,5
csc216-001-P1-062,b'fixed checkstyle\n',1476548115,2,10,2,2
csc216-001-P1-062,b'updated act',1476547750,6,44,73,6
csc216-001-P1-062,b'i waasnt thinking still and deleted something fixed regression',1476545165,1,0,1,1
csc216-001-P1-062,b'I was running on 3 hrs of sleep last night and couldnt do it',1476545045,3,6,0,3
csc216-001-P1-062,b'fixed regression',1476500420,2,3,10,2
csc216-001-P1-062,b'fixed null in animal\n',1476499876,1,1,1,1
csc216-001-P1-062,b'wubalubadubdub',1476499625,5,15,15,5
csc216-001-P1-062,b'fixed regression\n',1476495470,1,2,0,1
csc216-001-P1-062,b'changed increment again',1476495254,3,8,9,3
csc216-001-P1-062,b'added increment to breed and meal',1476494951,2,0,2,2
csc216-001-P1-062,b'Im pretty sure its in the act method but not 100%',1476494783,4,7,7,4
csc216-001-P1-062,b'im dumb',1476494582,1,1,1,1
csc216-001-P1-062,b'well now im lost',1476494355,2,2,2,2
csc216-001-P1-062,b'15 minutes after its due i figure it out.....',1476494175,2,2,2,2
csc216-001-P1-062,b'predator was acting backwards',1476493732,1,4,4,1
csc216-001-P1-062,b'had the wrong things in the wrong places',1476492851,4,7,6,4
csc216-001-P1-062,b'refixed configs',1476491992,2,2,2,2
csc216-001-P1-062,b'Why is it not 6',1476491754,1,1,1,1
csc216-001-P1-062,b'Fixed names',1476491123,5,6,30,5
csc216-001-P1-062,b'?',1476490477,1,1,1,1
csc216-001-P1-062,b'fixed order of names',1476490230,2,5,5,2
csc216-001-P1-062,b'fixed some errors?',1476489967,5,5,13,5
csc216-001-P1-062,b'Test thw two param auto sim',1476489191,8,25,135,8
csc216-001-P1-062,b'why did i lose coverage?',1476486721,1,25,28,1
csc216-001-P1-062,b'Implemented AutomataSimulatorTest',1476486330,11,20,261,11
csc216-001-P1-062,b'Fixed checkstyle',1476483393,4,10,16,4
csc216-001-P1-062,b'Fixed some checkstyle and pmd warnings',1476482682,5,26,53,5
csc216-001-P1-062,b'updated test and added some null checks in the animal subclasses',1476481915,8,38,163,8
csc216-001-P1-062,b'fixed error in ecosystemtest?',1476479686,1,10,3,1
csc216-001-P1-062,b'Added Tests',1476479502,3,2,37,3
csc216-001-P1-062,b'Added tests',1476479472,2,15,12,2
csc216-001-P1-062,b'Added animal test',1476476460,2,0,189,2
csc216-001-P1-062,b'mostly working',1476471925,6,58,161,6
csc216-001-P1-062,b'Finished testing ecosystem and fixed some errors in ecosystem',1476463513,2,7,348,2
csc216-001-P1-062,b'Added some testing and implementation',1476458135,4,14,144,4
csc216-001-P1-062,b'added implementation and tests',1476343847,10,27,406,10
csc216-001-P1-062,b'Added implementation',1476333173,4,24,110,4
csc216-001-P1-062,b'Added lots of implementation',1476327831,6,86,258,6
csc216-001-P1-062,b'I think fixed the last of the errors',1475878471,1,1,3,1
csc216-001-P1-062,b'updated AutomataSimulator',1475878159,3,5,11,3
csc216-001-P1-062,b'fixed comments in test files',1475877350,11,11,19,11
csc216-001-P1-062,b'oops read something wrong but fixed AutomataSimulator again',1475876949,1,3,3,1
csc216-001-P1-062,b'Updated AutomataSimulator and fixed some style problems',1475876714,3,27,80,3
csc216-001-P1-062,b'Fixed some check style',1475869627,3,8,9,3
csc216-001-P1-062,b'Fixed some checkstyle errors',1475868341,6,14,16,6
csc216-001-P1-062,b'Added Comments',1475866511,15,19,19,15
csc216-001-P1-062,b'Added some comments and fixed some comments',1475865824,7,30,52,7
csc216-001-P1-062,b'Fixed most checkstyle errors and added comments',1475864634,9,132,357,9
csc216-001-P1-062,b'added test files',1475853069,10,0,120,10
csc216-001-P1-062,b'Im bad at this updated PaintedLocation to extend Location',1475846826,1,2,2,1
csc216-001-P1-062,b'Fixed some method titles in Configs.java',1475846418,1,2,2,1
csc216-001-P1-062,b'Updated Animal and AutomataSimulator by fixing a few checkstyle errors',1475807962,2,4,7,2
csc216-001-P1-062,b'Added project skeleton with some style errors',1475803663,12,0,890,12
csc216-001-P1-062,b'Added design proposal',1474673237,1,0,0,1
csc216-001-P1-062,b'added black box tests to project docs',1474672641,5,0,35,5
csc216-001-P1-062,b'Initial commit',1470765598,0,0,0,0
csc216-001-P1-063,b'Edited PurePrey.',1476405890,1,0,1,1
csc216-001-P1-063,b'Edited PurePrey.',1476405746,1,1,0,1
csc216-001-P1-063,b'Fixed javadoc and edited Animal subclasses.',1476405507,4,1,9,4
csc216-001-P1-063,b'Edited PurePrey and PredatorPrey.',1476404881,2,17,11,2
csc216-001-P1-063,b'Edited PredatorPrey',1476404741,1,2,2,1
csc216-001-P1-063,b'Edited Animal and its subclasses.',1476404388,4,20,25,4
csc216-001-P1-063,b'Generated javadoc.',1476373674,91,5,17913,91
csc216-001-P1-063,b'Edited AutomataSimulator constructor and Ecosystem.',1476295882,3,17,20,3
csc216-001-P1-063,b'Edited Animal and AutomataSimulator.',1476292550,2,3,10,2
csc216-001-P1-063,b'Edited findNearestEmptyNeighbor.',1476286930,1,16,16,1
csc216-001-P1-063,b'Fixed formatting and dueEast/North/West/South in Ecosystem.',1476285854,3,4,46,3
csc216-001-P1-063,b'Edited Animal and subclasses and their tests.',1476282628,5,7,11,5
csc216-001-P1-063,b'Edited PredatorPrey and added test.',1476224950,2,3,12,2
csc216-001-P1-063,b'Edited PurePredator and added test.',1476223940,2,7,11,2
csc216-001-P1-063,b'Edited PurePrey and test.',1476223478,2,11,23,2
csc216-001-P1-063,b'Fixed FindBugs and PMD warnings.',1476222245,6,64,71,6
csc216-001-P1-063,b'Edited Animal and subclasses',1476219489,6,15,37,6
csc216-001-P1-063,b'Fixed checkstyle.',1476213520,8,34,37,8
csc216-001-P1-063,b'Edited AutomataSimulator and Configs and Animal',1476211812,7,20,50,7
csc216-001-P1-063,b'Edited Configs and wrote 2nd AutomataSimulator constructor edited tests',1476204613,6,75,119,6
csc216-001-P1-063,b'Added Ecosystem tests',1476142958,1,4,35,1
csc216-001-P1-063,b'Edited PurePrey to pass tests.',1476139592,2,0,3,2
csc216-001-P1-063,b'Edited Animal and subclasses and AutomataSimulator and tests.',1476138568,6,60,128,6
csc216-001-P1-063,b'Edited AutomataSimulator and tests.',1476135797,2,9,75,2
csc216-001-P1-063,b'Edited Animal and subclasses and Configs and tests.',1476131321,9,51,58,9
csc216-001-P1-063,b'Edited Animal and sublclasses and tests.',1476062362,7,62,119,7
csc216-001-P1-063,b'Implemented Ecosystem methods and updated tests.',1476054484,2,57,106,2
csc216-001-P1-063,b'Edited methods for Animal and subclasses and Ecosystem and tests',1476046681,7,55,254,7
csc216-001-P1-063,b'Fixed formatting per checkstyle requirements.',1475682110,2,2,2,2
csc216-001-P1-063,b'Fixed AutomataSimulatorTest',1475681864,1,27,27,1
csc216-001-P1-063,b'Fixed formatting and updated AutomataSimulatorTest.',1475681434,3,59,55,3
csc216-001-P1-063,b'Edited AutomataSimulatorTest',1475681074,1,53,53,1
csc216-001-P1-063,b'Edited AnimalTest',1475680615,1,1,1,1
csc216-001-P1-063,b'Edited Location and AutomataSimulatorand wrote tests added test file.',1475679697,12,38,294,12
csc216-001-P1-063,b'Fixed checkstyle errors.',1475538069,2,58,83,2
